id,cons_last_month,date_activ,date_end,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn
c8e1670dc6de1c0b0a18845cc369653e,1815,2012-09-11,2016-09-11,f,51.67,51.67,1,171.29,3,75.0,0
0518c7bbc58d30eac47fb98c83a5c0f4,425,2012-06-14,2016-06-14,f,31.64,31.64,1,55.38,4,20.0,1
ca519c6c46caa85db4be70549171755f,0,2010-10-25,2016-03-18,f,40.31,40.31,2,93.89,5,13.0,0
2edda8750663964806e5c86451c42b3f,0,2009-11-16,2016-11-16,f,28.02,28.02,1,31.43,6,13.856,0
1beeecf455b5c4f5d7c3f7f8a4f0dcf2,0,2009-08-01,2016-08-01,f,15.72,15.72,1,65.21,6,13.2,0
48021e14968958ffa8f6cb81686fdec4,3566,2012-11-29,2016-11-29,f,4.83,4.83,1,235.75,3,10.35,1
088b61d1933d30a9a343b25263c56a31,7549,2011-02-17,2016-09-15,f,17.34,17.34,1,112.23,5,19.8,0
48de6cc1e41282db33e52198b097a789,311,2012-06-22,2016-06-22,f,22.52,22.52,1,33.47,4,13.856,1
ce1566db9b3fac43ea58c6b4bb6fe3a1,0,2012-03-16,2016-10-05,f,9.39999999999999,9.39999999999999,1,15.12,4,12.5,0
08c92fc996e454e8c4849db1888d7fc8,0,2012-09-01,2016-10-03,f,10.36,10.36,1,12.66,3,13.84,0
f71f0a3bb1a0fb0e3bcaa66a219ea591,8630,2010-01-26,2017-01-26,f,19.92,19.92,1,612.67,6,19.97,0
b772b420dcacaf44f1b15a171ac46345,0,2010-10-06,2016-10-06,f,10.08,10.08,1,60.5,5,10.39,0
286bb4484daf8871643c6c51de3d3051,585,2012-04-13,2016-04-12,f,40.78,40.78,1,88.98,4,20.0,0
225d34b17c8d3dacb3c99de0140b65e6,872,2012-08-17,2016-08-17,f,59.88,59.88,1,74.79,3,23.98,1
77d14768a47507ff4719fe6f6301aa6d,1587,2012-12-08,2016-12-08,f,27.28,27.28,2,28.42,3,13.856,0
ca62abeecf8c6ad5f72df7c1c1ad1e7f,9039,2010-05-04,2016-05-04,f,26.04,26.04,1,45.84,6,10.392,1
8c08addf40eb20ba65288931f270fc09,3360,2011-02-15,2016-06-20,f,19.0,19.0,1,484.69,5,20.785,0
0cebd224552af4545db950870de31d1d,0,2012-12-27,2016-12-20,t,2.78,2.78,2,319.49,3,10.35,0
da95e74d4f65a10234991d0b0331f6aa,0,2009-08-03,2016-08-03,f,12.36,12.36,1,96.47,6,10.392,0
f5d88cac6e2c2a5e4217540b23366408,0,2012-11-05,2016-11-05,f,19.2,19.2,1,116.52,3,15.0,0
66d53a2467b6c97db468c1d89c6c497c,402,2013-06-10,2016-06-10,t,26.04,26.04,2,51.24,3,10.392,0
1450943af74c052f9320010fbcc66a3a,2022,2009-09-18,2016-09-18,f,10.03,10.03,1,9.29,6,10.35,0
017d481a88d2f0a1b51600f3b7621dab,579,2011-08-06,2016-08-26,f,22.5,22.5,1,74.2,4,20.0,0
3070e1b6f642b69f0c5a71fbcd9f4ecc,6173,2009-09-22,2016-09-24,f,13.4,13.4,1,124.79,6,13.856,0
1a6535827a889e917946585869847570,0,2012-06-27,2016-11-08,f,5.52,5.52,1,66.25,4,10.392,0
846d566c68ece296d06b15f80cbe5189,0,2010-01-21,2017-01-21,f,26.04,26.04,1,93.04,6,10.392,0
b6f0f89e331a51789278b2cf4a15a7b9,3888,2011-07-18,2016-07-18,f,14.64,14.64,1,0.46,5,10.392,0
c70b905883d2edfc6c91e386db4b63f6,0,2009-07-27,2016-07-27,f,16.66,16.66,1,148.8,7,13.2,0
44b74a6d28712b0b6b80e9abca4e4a0d,558120,2011-02-21,2016-06-22,t,20.2,20.2,2,264.42,5,13.856,0
68af811764f709c523a40789ddde6d53,358,2010-06-08,2016-06-08,f,24.4,24.4,1,32.03,6,15.0,0
26eb4fd734139bd17eadb21f3425b793,0,2012-04-11,2016-04-11,f,27.32,27.32,1,96.43,4,13.2,0
846e70114ce0b78f35402908206594b8,1029,2009-09-01,2016-09-01,f,13.48,13.48,1,37.41,6,15.06,1
bbcadb154486826c4ad62a2cadb32dfa,0,2009-08-28,2016-08-28,f,14.7,14.7,1,162.74,6,13.856,0
71e3e3ef7fcbee04c74956db8c32d68d,37,2011-11-03,2016-11-03,f,21.09,21.09,1,3.7,4,10.392,0
102fa66365c3fe0fa11a4d42c1ccf319,359,2012-09-28,2016-11-16,f,21.09,21.09,1,13.29,3,10.392,0
314620805cedd108f8a8a50c49ac84c3,43304,2010-03-03,2016-03-03,t,23.76,23.76,5,16.65,6,10.392,0
b3bfac424b7747383f6548ac784f9ba1,106,2011-10-03,2016-10-03,t,11.24,11.24,2,20.42,4,15.0,0
ca7b51b9be5a590572c09983c5efc5cf,1421,2009-09-08,2016-09-08,f,10.08,10.08,1,104.43,6,10.392,0
b772214fd9b0924d2dfd0cf730cdb82d,0,2010-02-09,2016-02-09,f,23.4,23.4,1,128.71,6,10.392,0
437ad472278a5373dffb7f109bca99f9,0,2012-07-23,2016-07-23,f,18.94,18.94,1,159.79,4,15.0,0
b78a3b372656442108a7487ba0f00467,13811,2010-10-22,2016-10-22,f,6.88,6.88,1,480.34,5,20.7,0
aa846e24245067af14bee2a4769adc52,0,2011-07-25,2016-07-25,f,16.2,16.2,1,21.11,5,11.5,0
470e06d18926accd6d3a31ae5e2b2d85,3743,2012-08-16,2016-09-02,f,13.4,13.4,1,22.14,3,13.85,0
d7694f5d82fed6339958570cec0bfcbf,74631,2010-02-01,2016-02-01,f,35.76,35.76,1,94.14,6,14.3,0
db7ded23fe7376853f0d2aea6334c59a,1943,2009-11-02,2016-11-02,t,5.58,5.58,2,104.74,6,11.95,0
027e35b0c3fee003163864d96a856da0,3383,2010-10-27,2016-10-25,t,8.8,8.8,3,306.76,5,13.2,0
2c54fd3055242fffce185b8f4308ecf6,63051,2010-06-23,2016-06-23,f,38.24,38.24,1,41.67,6,24.15,0
21e85160089d3de5261f1cb8f80e5c29,0,2009-10-21,2016-10-21,f,27.44,27.44,1,32.13,6,13.2,0
25e6dedb8d82fe1e59c80a9edf835725,0,2009-10-02,2016-10-02,t,8.64000000000001,8.64000000000001,2,0.0,6,11.5,0
05f6bf6da2f79872643b200d5e29c458,1500,2012-05-19,2016-05-19,f,28.56,28.56,1,58.82,4,15.78,0
9fad2d44af8b7c1b26bbfbaa4f4f37f6,327,2011-02-17,2016-02-17,f,26.4,26.4,1,90.36,5,10.52,0
668f7434bec59098207e3032e6202e68,2577,2011-12-17,2016-05-16,f,55.32,55.32,1,147.42,4,27.713,1
8d0f670636d0e4bbfa1f632ac813f469,738,2010-12-18,2016-12-18,f,24.02,24.02,1,84.33,5,23.1,0
304c306fe3b0697b90ecf8f2ee2edbd0,2933,2012-08-07,2016-08-07,t,12.54,12.54,2,450.86,3,20.0,1
020b2cf4fda97d9000b00374ad959786,0,2010-12-04,2016-12-01,f,2.04,2.04,1,571.36,5,47.0,1
d366bba2bb1bdc43463760463e34afd3,0,2010-08-30,2016-08-30,f,16.44,16.44,1,38.36,5,13.856,0
1c1e548bb0b39f73343334afdc891d39,0,2012-08-09,2016-09-01,f,11.26,11.26,1,93.2,3,11.6,0
42ff43cfbf6a3369697521d703c509cf,4034,2011-02-10,2016-02-10,f,43.32,43.32,1,104.76,5,17.32,0
5269a2e5f63cefcda306186cfbf42ee3,382647,2010-01-13,2017-01-13,t,23.4,23.4,2,280.86,6,10.392,0
1d95d33740255c9ebe0cb3e887c1a9de,0,2009-09-21,2016-09-21,f,12.82,12.82,1,23.33,6,13.2,0
0beb6eb67a73ef643b6e3c225c9bcc3b,0,2012-11-01,2016-10-31,f,24.2,24.2,1,82.32,3,13.856,0
8f0f24bbd566fec5d508a02257b0583e,1369,2012-01-02,2017-01-13,f,32.88,32.88,1,123.63,4,13.15,0
c7b06c396e32ea0ec165e2db85c295b5,2305,2011-03-04,2016-03-04,f,36.3,36.3,2,108.21,5,16.0,0
a1a6c7f4f2fe866a7c2113ffa4c1fd92,1495,2008-11-07,2016-11-07,f,3.9,3.9,1,198.0,7,20.78,0
07740856fbcc20540020abf28a268e5c,0,2011-06-15,2016-06-15,f,16.92,16.92,1,56.11,5,10.392,0
6b5ad01a9a639f635c55739c54491373,1088,2009-08-28,2016-08-28,t,15.72,15.72,4,12.54,6,13.2,0
98a24e17c872dca42d3dbfe2bae4965d,9977,2010-06-28,2016-06-28,f,31.48,31.48,1,66.2,6,19.9,0
6e4c33596b12174d63b39a8709be4175,3981,2009-10-13,2016-10-13,f,9.2,9.2,1,244.99,6,13.856,0
08c1734d0b18c49f1c86adf9a4be8739,27071,2012-02-21,2016-03-24,f,0.0,0.0,1,117.38,4,26.4,1
402ba0895bbd2e496ce0c409d90ab550,3040,2009-11-19,2016-11-19,f,13.23,13.23,1,67.13,6,10.35,0
ae60e3cf820bc0b1054bb25df5fd73b6,3153,2009-12-18,2016-12-18,t,1.28,1.28,2,344.69,6,30.0,0
5fc708d53eae731a4b32f9e15eb2ea6e,388,2012-10-20,2016-11-12,f,22.89,22.89,1,50.89,3,13.856,0
8c1962b0fa007f50af057e79fb5bbad1,0,2010-02-01,2016-02-01,f,29.76,29.76,1,230.52,6,13.2,0
e3ae795162b08edd5404606a4f568622,143,2012-05-03,2016-05-03,f,36.21,36.21,1,26.18,4,20.0,0
5197a6c71e16b4501fcc9f62fce5f257,0,2009-12-24,2016-12-24,f,3.08,3.08,1,129.0,6,11.4,0
b6ee05422f6481880e167517456d1139,0,2010-10-26,2016-10-25,f,18.72,18.72,1,75.59,5,13.2,0
a181c361de8869b99c4573702c1c99ef,848,2011-11-05,2016-11-05,f,16.47,16.47,1,131.53,4,15.5,0
a34003d2123553e8ce4b205f180febf8,0,2009-10-08,2016-10-08,f,7.8,7.8,1,22.66,6,10.392,1
dc944308e2946fffa727af5802c9855a,0,2011-08-18,2016-08-18,f,32.16,32.16,1,59.66,4,28.575,0
861a1991085e6a615cc481c3afa3e315,2568,2012-03-30,2016-03-30,f,28.45,28.45,2,116.6,4,13.856,0
4281159d7ab5109901b9ea299fd26005,0,2011-12-01,2016-12-01,f,3.68,3.68,1,175.16,4,13.8,0
8b3531d6be6cc25eec6f8039ed03f08d,0,2010-02-10,2016-02-10,t,34.68,34.68,2,47.89,6,13.856,0
5db9507c25d48bde7a9e33613c4f1832,551,2011-10-11,2016-10-11,t,39.92,39.92,2,29.24,4,20.0,0
6dc744095c9669cfc22069f9b67418f3,312,2012-06-01,2016-06-01,f,31.32,31.32,1,37.46,4,19.8,0
f9bb6cf2dbdeea14028972959c019a2c,468,2012-07-20,2016-07-20,f,44.55,44.55,1,55.21,4,32.9,0
57783cd31449d637c8fdcb4974e55091,625,2012-05-30,2016-12-31,f,0.12,0.12,1,81.28,4,13.856,0
195e4df76e85926d920efd37a16eef1e,745,2009-07-20,2016-07-20,f,18.62,18.62,1,68.91,7,13.2,0
c51d151f43e73bc1a5f6de1008d75cd9,0,2012-02-02,2016-02-27,f,36.48,36.48,1,123.15,4,10.392,0
006aa187782c3b5adfb2f866df8efd6a,0,2011-02-10,2016-02-10,f,31.2,31.2,1,214.65,5,13.856,0
082d358c5996a8a5e792725d7be3ac21,654,2012-01-23,2016-12-19,f,15.78,15.78,1,100.54,4,13.856,0
8bd280a879e47a6dd0871243816b9db3,1635,2010-12-22,2016-12-22,f,17.98,17.98,1,114.53,5,17.25,0
b7878f5985866f506b7426d368a46ee0,0,2009-12-29,2016-12-29,f,17.16,17.16,1,90.42,6,15.0,1
31044073063e3440dd3c9b29a7804e8b,290,2012-04-09,2016-04-09,f,30.0,30.0,1,57.37,4,13.15,1
fe5c597e844f6c25b7114d2be51607a5,787,2011-07-04,2016-07-04,t,20.34,20.34,2,99.21,5,14.49,0
32a71b0355674efff6a49531a62ef5c5,8656,2012-09-04,2016-09-04,f,29.59,29.59,1,2.15,3,33.0,0
ce7da8a22417f288284bfcd949299002,2344,2011-09-12,2016-09-12,f,13.4,13.4,1,111.86,4,13.856,0
a633418314ea466d555818fdb4357905,136783,2009-12-22,2016-02-25,t,73.32,73.32,2,493.6,6,73.5,0
ca25c6cb9560d7962062ab037b22748d,5469,2009-10-02,2016-10-02,f,11.04,11.04,1,503.43,6,33.0,0
7cfa8bba5adf41f5a916e9ea9e58e3e0,340,2013-06-05,2016-06-05,f,16.92,16.92,1,24.05,3,10.392,0
a73630fbde11218580433ed0ff8384c3,0,2013-04-30,2016-06-18,f,22.56,22.56,2,61.35,3,10.392,0
0efe45225875cda75b8618efbe5435fb,0,2010-11-12,2016-11-12,f,6.45,6.45,1,259.92,5,13.856,0
b7a28b3c2d30a2072d779474ac98e1d7,0,2011-08-11,2016-08-11,f,14.28,14.28,1,538.85,4,38.0,0
0e87e0dfa049c8ccb4668e2793d07986,72,2011-10-26,2016-10-25,f,28.76,28.76,1,10.4,4,13.856,0
f397e36f4ff5967ad43e0303eba186a5,203,2011-07-13,2016-07-13,f,20.29,20.29,1,28.76,5,15.001,0
25a16a6cb7416757e93a4e707a5b3a83,146,2011-08-29,2016-08-29,f,15.6,15.6,1,59.09,4,13.15,0
4a319e8a475bd667ff133355ec037a2a,11598,2011-02-14,2017-01-21,f,33.84,33.84,1,609.72,5,15.0,1
c68bb56107c010ba795083dfdb4a9d5e,0,2013-03-23,2016-03-23,f,31.64,31.64,1,77.12,3,13.85,1
8ad08f03116f3f13cf7ea8c9291cbeca,0,2010-01-18,2016-02-15,f,39.96,39.96,1,40.53,6,16.0,0
dc778fddd4d9a10b939519c106b89451,0,2013-06-11,2016-06-11,f,15.16,15.16,1,230.36,3,10.392,0
d3440c68e9a1a871c31725262f71ac7f,0,2012-06-13,2016-09-27,f,11.42,11.42,1,130.87,4,13.2,0
fe6e094f01a238ee641c5033a6e3da68,545,2012-12-24,2016-12-24,f,3.54,3.54,1,159.7,3,13.15,0
27a0c87880b2169c49c9419bb2cb0645,2177,2013-01-04,2016-05-14,f,18.3,18.3,1,300.72,3,17.25,0
d211ee79b82ebb5bba01cd2ca0317f91,607,2010-07-23,2016-07-23,t,14.64,14.64,2,51.39,6,10.392,0
416f0fba01e723e0203315445cc36b55,0,2009-10-21,2016-10-21,f,8.8,8.8,1,121.52,6,13.2,0
874704a930e3c7bd4c5b2bf8301c83db,989,2012-03-02,2016-03-02,f,87.87,87.87,1,340.47,4,65.0,1
e4128049c4e4c9cef5567f085dd5ad67,1351,2012-10-15,2016-04-16,f,23.76,23.76,1,42.06,3,10.392,0
011fefdd704a71caeeefb7501fbf0a59,1416,2010-02-17,2016-02-17,f,29.76,29.76,1,144.39,6,13.2,0
72bc1f48017b42c4523ed81646d55ded,0,2009-11-23,2016-11-23,f,21.78,21.78,1,49.52,6,13.2,0
3db77bf2eeabbf80c92b70f17828d419,365,2009-08-06,2016-08-06,f,12.3,12.3,1,35.43,6,10.35,0
dcad78181ab2b5bccb2fb68b410b765d,157,2005-11-11,2016-11-11,t,6.18,6.18,2,269.94,10,13.2,0
d7a5d92758717f4ab7d42fb573719cb5,37787,2012-05-09,2016-04-10,t,32.8,32.8,3,649.69,4,41.5,0
c65f855b4b10fb454f93e933b71d88a4,8229,2013-06-10,2016-06-10,f,16.64,16.64,1,595.18,3,11.4,0
ea06a79b0db8efc5682a7f42da9e41b9,1495,2004-05-26,2016-05-26,t,37.68,37.68,2,61.48,12,20.785,0
8349e04fd3b51b2c0ede8c071f84e1f2,3390,2009-06-23,2016-06-23,f,31.64,31.64,1,195.42,7,34.5,0
40f98bdea294aea0b1c69cdcde2d1026,1900,2010-02-25,2016-02-25,f,25.8,25.8,1,308.92,6,17.25,0
b8484d3cad5a779a268907f2919dc7df,1260,2009-09-26,2016-09-26,f,9.08,9.08,1,182.71,6,10.5,0
cd7ad4a23c39fd588bf326333786300c,180,2013-03-18,2016-03-18,t,23.76,23.76,3,21.59,3,10.392,0
d6b58988ee5d2bbba265b8eb29bdd15a,2061,2012-03-23,2016-03-23,f,21.67,21.67,1,326.6,4,10.52,0
236dbb402dfaabe1ebe03a0647449bfb,2268,2012-04-05,2016-04-05,f,52.7,52.7,1,287.96,4,43.648,0
c44a4404eeca1c30cc16f5962169392e,176495,2012-05-29,2016-05-29,f,0.12,0.12,1,206.12,4,13.0,0
ab98489f314c70e916bf826f09f4fde8,0,2011-11-15,2016-09-25,f,10.08,10.08,1,25.44,4,10.39,0
92e3d2e5da85e2ff522cf1dff5ed1f19,595,2012-06-28,2016-06-28,f,20.36,20.36,1,47.17,4,12.5,1
a6bb8c6ed6b46960b4258466d44e3c65,0,2009-09-08,2016-09-08,f,10.08,10.08,1,83.13,6,10.392,0
4a0bbb57909a0c0eb0ee3dd84f93ea3f,165,2009-02-26,2016-02-25,f,0.0,0.0,1,80.55,7,20.0,1
8d0f1badab531fb22dd88e2705d6db01,0,2009-08-19,2016-08-19,f,12.3,12.3,1,71.02,6,10.35,0
bfaaaf2799da4805f8fdad73c9156e0d,0,2011-09-21,2016-09-21,f,10.08,10.08,1,34.24,4,10.392,0
58fb8910bfc3da696a77f9d16afcfafc,7814,2010-01-18,2016-02-16,f,66.0,66.0,1,76.2,6,26.4,0
7eb057d6ac4a3955e8bb434b4ed20128,0,2009-08-27,2016-01-31,f,33.12,33.12,1,41.39,6,13.2,0
3c6cbe5a27c142638ffebf63b231a66b,0,2011-09-05,2016-09-05,f,12.82,12.82,1,21.96,4,13.2,0
d40a0ba46f237cfe30fdc586dba80818,1265,2011-04-16,2016-04-16,f,23.76,23.76,1,82.98,5,11.5,0
4b3228af9c225af7a069716472910995,164,2009-09-01,2016-09-01,f,14.77,14.77,1,23.86,6,16.5,0
95b791f6bedc86c80b88f71b669d2326,9926,2012-10-02,2016-01-29,f,209.88,209.88,1,1322.65,3,60.0,0
1dacf19aa1707be4ab519e099cc32177,350,2012-07-19,2016-07-19,f,20.64,20.64,1,45.41,4,15.22,0
385b574c2cdcde360b06506e18252e2a,8106,2011-03-28,2016-11-07,t,19.74,19.74,3,16.08,5,10.392,0
9fa8d986b952f6b4c2921bf9339f9d5f,373,2010-05-13,2016-05-13,t,25.56,25.56,2,31.12,6,13.856,0
4c021aa06dcffa9135b6a8b575d01781,9670,2013-01-26,2017-01-26,t,49.2,49.2,3,505.7,3,32.85,0
8ba5829e6a21017b136ca4d12ee68f13,3267,2010-11-12,2016-11-12,f,34.6,34.6,1,1.56,5,17.32,0
ca14d63ce8ebe805ae7b036f9e43b51b,0,2011-07-25,2016-10-07,f,9.84,9.84,1,38.82,5,13.15,0
3eef0a815f680bd229d7ef5f34b7ea34,0,2011-04-27,2016-04-27,t,24.18,24.18,2,401.89,5,20.0,0
89e17c12bcaba3678432725de12272cf,1430,2009-11-25,2016-11-25,t,24.21,24.21,2,8.43,6,11.951,0
0b027fe1a112f86c445ed881cae3b30c,0,2013-03-22,2016-03-22,t,27.09,27.09,2,547.52,3,20.0,0
10f7e976e20cdba18a5bd9b745621c6f,600,2011-10-27,2016-10-25,t,18.72,18.72,2,119.23,4,13.2,0
793fbb10b76960b3f7d1510875f3a879,0,2011-05-23,2016-11-19,f,7.02,7.02,1,21.48,5,13.2,0
74dbfbfc63adcada1654de27e410cddb,538,2009-12-22,2016-12-22,f,24.02,24.02,1,88.35,6,23.1,0
955c5e263ff0a30780b533ae95c06af5,223,2009-09-21,2016-09-21,t,9.12,9.12,2,225.09,6,19.0,0
6f17f93e8289a175aef6e6a24fab6763,101,2009-11-10,2016-11-10,f,32.55,32.55,1,29.86,6,16.83,0
9df679883a508444cb2ec3f2b8edbf1f,349,2010-05-13,2016-05-13,f,37.44,37.44,1,51.05,6,15.001,1
e07bc507667eda01d10868c1ce16e27c,0,2012-04-24,2016-10-30,t,9.6,9.6,2,154.82,4,14.49,0
1733274fe738019b6460c2386b95ffdb,1407,2012-04-27,2016-04-27,t,27.12,27.12,2,79.53,4,13.15,0
3466deb88bddfe7d09ff26ec6c07272e,4974,2004-07-14,2016-07-14,f,17.23,17.23,1,480.38,12,36.0,0
b1eac2c0018a1aa3e1ee5c74f7061bea,4345,2012-06-26,2016-06-26,f,15.16,15.16,1,198.16,4,10.392,1
dcf8daf45267eb7af26c9d42ec928063,815,2012-06-11,2016-07-08,f,14.64,14.64,1,62.79,4,10.392,0
d20aa80fe75de785cf576ff5e1172512,200,2010-01-27,2017-01-27,t,33.12,33.12,2,52.34,6,13.2,0
deac980f97b31d3f36b6bbe3691a9b2b,51,2009-08-01,2016-08-01,f,19.44,19.44,1,0.0,6,17.25,0
a2f9797aacee69c67de2384ad99f863b,38072,2012-08-01,2016-08-01,f,41.5,41.5,1,165.98,3,39.058,0
4304420e342f4a14fd1839e127251aff,118048,2009-09-17,2016-03-09,f,44.64,44.64,1,526.43,6,33.0,0
0b45ec8ec77ef8fe9039085bd819f5cf,626,2004-09-22,2016-09-22,f,24.36,24.36,1,76.32,11,16.5,0
b8578dbc147a0fef1ea1328003e3af4d,3229,2009-10-22,2016-10-22,f,55.4,55.4,1,28.94,6,27.713,0
bb6532bb88e341fed37cfb86d3cb0caa,222684,2012-03-16,2016-03-16,f,67.61,67.61,1,565.77,4,50.0,0
60bdfb5dce845441972098b75cb9984f,1638,2003-06-11,2016-06-11,f,18.12,18.12,1,198.77,13,19.8,1
8d995ea99954a626db1b8ab3d29c5f6b,383,2010-06-10,2016-06-10,t,16.92,16.92,2,66.54,6,10.39,0
4e96e1874143c3c2fed9a94463a1e6e0,0,2011-12-09,2016-12-09,t,15.78,15.78,3,103.65,4,13.856,0
33920769dfcdb2b35dd949ade468ecbb,15338,2013-02-11,2016-02-11,t,34.68,34.68,3,0.0,3,13.856,0
01cf6adaab6c04ff57fe28f94bd108a3,12685,2012-05-22,2016-05-22,f,44.07,44.07,1,462.78,4,41.5,0
e145bf81dfca7b4f0c64f2f03f3925af,541,2011-09-23,2016-09-23,f,29.28,29.28,1,76.89,4,19.8,0
e810cfec869d76be6ad9eedf3829071f,37715,2012-08-13,2016-08-13,f,11.22,11.22,1,626.39,3,30.0,0
7689fd83ee4ae2a9195f7533f646b93e,0,2009-09-10,2016-09-10,f,9.12,9.12,1,195.11,6,19.0,0
86bd3fa32cf9a372e4a95f2a1e7a6bcf,0,2007-02-19,2017-01-03,f,34.8,34.8,1,63.43,9,13.9,0
8260207becce728abcb5e78de5298133,382647,2010-01-13,2017-01-13,t,23.4,23.4,2,323.31,6,10.392,0
d5f98a9a9c23b75031562e744fa94994,4166,2005-06-03,2016-10-06,f,8.88000000000001,8.88000000000001,1,453.56,11,26.4,0
a6736d2ddc8c76d7be26ae0f9c4dcf2a,10292,2011-01-03,2016-03-06,t,41.88,41.88,2,111.75,5,23.1,0
9cc6f5673d83b72a2ce350f303bcaadb,379,2010-01-20,2017-01-20,f,28.56,28.56,1,54.29,6,11.4,0
81b6f73da68d35ee7c0d896400577d0c,312684,2012-09-01,2016-09-01,f,15.33,15.33,1,242.61,3,32.0,0
38d2895ab904e9182bb05b49263dbfcc,5413,2009-09-07,2016-09-07,t,12.48,12.48,4,145.4,6,14.49,0
e7aae259613ed98d2c407565716e0a1e,50766,2012-06-14,2016-06-14,f,79.28,79.28,1,284.33,4,86.5,0
6636ede2f5947ab1e87bf36ae302acb1,567,2010-01-07,2017-01-20,f,35.04,35.04,1,97.12,6,14.0,0
05bada0630ee9b0b5867ae85c8eb896c,0,2012-05-04,2016-05-04,f,24.42,24.42,1,3.19,4,13.2,0
90da1fc6f2ed9bb13e3d1f0191f37f24,501,2010-05-04,2016-05-04,f,199.32,199.32,1,0.0,6,110.0,0
3401119d066c2a5caaf603cd9fe49bb7,0,2011-04-26,2016-04-26,f,28.6,28.6,1,37.65,5,13.856,0
c82ef6b0943aa33e4953ea66ed8405b7,1189,2012-06-18,2016-10-18,f,10.0,10.0,2,192.85,4,15.0,0
708682dcc1b8ab235ee833558990ae76,4803,2010-03-29,2016-03-29,f,22.32,22.32,1,232.36,6,16.5,0
01b76cb3c28b6cce823d0a213bbc678f,120324,2010-10-21,2016-10-21,f,30.9,30.9,1,6.06,5,14.5,0
f809af89009e8716a3b73b50ad0c0a61,2787,2011-08-02,2016-08-02,f,12.3,12.3,1,346.22,4,19.71,1
657867321da9a0e6cbb1cb5e89441dad,385,2012-03-05,2016-03-05,t,26.06,26.06,2,57.76,4,11.42,0
85f67ad901bc9e60bab543ca72426968,509826,2010-11-15,2016-11-15,t,4.86,4.86,2,160.82,5,10.392,0
bcd7581ac5ae416c8dbcce8d15c9991e,0,2010-03-09,2016-08-13,f,12.36,12.36,1,99.18,6,10.392,0
17e35ff2d74b253de0c68a44515e5453,422,2009-07-21,2016-07-21,t,16.66,16.66,5,317.0,7,13.2,0
e588a500f2dc9105643d8b7ceaf41838,74556,2011-05-24,2016-05-24,f,24.0,24.0,1,185.02,5,14.5,0
805f818aa0eefcdfb763b0cd3b7206df,5801,2005-10-31,2016-10-31,f,23.04,23.04,1,53.36,10,13.2,0
e9aab56b4cb8886262a975994332fae6,441,2009-10-15,2016-10-15,f,11.48,11.48,1,186.44,6,34.2,0
bd00c2b46403671d40e1a4f11a037438,773,2009-12-31,2016-12-31,f,15.2,15.2,1,131.06,6,12.5,0
3fbab5262fc2a28bfa258bccf2ef473a,0,2012-02-01,2016-02-01,f,23.4,23.4,2,192.64,4,10.392,1
1b399d1ef3c95b427b8c44a98e6fda92,0,2010-12-15,2016-12-15,t,0.7200000000000011,0.7200000000000011,2,607.79,5,16.5,0
f8a925b570b5094e3706add741536b39,0,2009-08-21,2016-08-21,f,16.38,16.38,1,36.78,6,13.8,0
09eab672313e3e0f0531c02525aa1cee,0,2009-12-03,2016-12-03,f,20.54,20.54,1,21.63,6,10.392,0
d07755fb5b4da3515bc66fae18222d05,1106,2010-02-04,2016-02-04,f,37.56,37.56,1,105.13,6,15.0,0
f6263999e4cbba21901abec2fe55d71d,3358,2012-04-27,2016-04-27,f,19.28,19.28,1,394.71,4,10.392,0
be77a1c1de6a1b50b901266ebcd2088e,0,2010-06-11,2016-06-11,t,19.28,19.28,2,149.49,6,13.2,0
d7b065fe71999d05d9bd4b45ea34a85a,0,2013-03-26,2016-03-26,f,23.76,23.76,1,147.81,3,10.392,0
100acce7bbfb026b87443f605ed07af4,936,2007-02-12,2017-01-15,f,65.64,65.64,1,50.07,9,26.3,0
6424c36b788399cb7a7ec7ad45110e02,35771,2012-11-27,2016-11-27,f,8.25,8.25,1,491.44,3,43.648,0
4e0533a309d730d21c054dd8b475c062,2331,2005-05-23,2016-05-23,f,41.88,41.88,1,75.5,11,23.1,0
beda9321247f3bf9f213cd0c972f3bb9,0,2011-09-26,2016-09-26,f,10.08,10.08,1,30.36,4,10.392,1
284686572883bc533e55e397c95dd152,6694,2011-02-04,2016-02-04,f,17.52,17.52,1,594.79,5,17.5,0
d3b5f45e3f51d9685cc43dc6cbea471d,0,2012-09-29,2016-09-29,t,11.42,11.42,3,552.45,3,13.2,0
d9f4004ef78a884041810c36c0b659d1,2723,2010-02-02,2016-02-02,f,47.16,47.16,1,184.53,6,31.5,0
5ccf50768ea349261f93ce6658f115be,779,2010-08-27,2016-08-27,f,13.62,13.62,1,56.42,5,11.43,1
b25f32800c0c95307c0cc8bc622c74c4,401,2010-01-25,2017-01-25,f,49.44,49.44,1,45.61,6,19.8,0
8ef7aa28693cf3be735b2d1c57fc9a48,0,2011-09-01,2016-09-17,f,13.4,13.4,1,34.18,4,13.85,0
b5194f736710fcd2c4cbaa768faa3f94,10858,2012-07-18,2016-07-18,t,19.76,19.76,2,153.11,4,15.78,0
0df954af1ef5b472d3ec815bdc0a567f,0,2010-11-04,2016-11-04,f,4.77,4.77,1,238.05,5,25.0,0
14e90702e2693769f0e4c3b48a5046b7,1917,2010-10-28,2016-10-28,f,6.6,6.6,1,235.45,5,19.8,0
